link_id,observed_volume,count_id,road_name,route_id,county
mdot_aadt_B1165_5385,11173.00000000,B1165,Harford Rd,12000MD00147  01NN**************,Harford
mdot_aadt_B240048_5386,12950.00000000,B240048,Fleet St,24999MU01230  01EE**************,Baltimore City
mdot_aadt_B160008_5387,10282.00000000,B160008,Old Fort Rd,16000CO00118  01EE**************,Prince George's
mdot_aadt_V2013000600_5388,3833.00000000,V2013000600,Ramp 6 Fr Md 3e Eb To Md 3 Sb,16000RP00003  02NNMD1         06,Prince George's
mdot_aadt_B160134_5389,53020.00000000,B160134,Pennsylvania Ave,16000MD00004  01NN**************,Prince George's
mdot_aadt_B010017_5390,3620.00000000,B010017,Frederick St,01041MU01412  01NN**************,Allegany
mdot_aadt_S2012151325_5391,3491.00000000,S2012151325,Ramp 10 Fr Ramp 9 To Shady Grove Rd Nb,15000RP00370  02SSIS3         10,Montgomery
mdot_aadt_S2012240291_5392,2421.00000000,S2012240291,E 35th St,24999MU02580  01EE**************,Baltimore City
mdot_aadt_V2013000825_5393,8572.00000000,V2013000825,Ramp 6 Fr Maugans Ave Eb To Is 81 Sb,21000RP00081  02SSIS9         06,Washington
mdot_aadt_V2013000738_5394,11822.00000000,V2013000738,Ramp 3 Fr Ramp 6 (fr Is 595 Eb) To Md 3,16000RP00595  02NNIS13        03,Prince George's
mdot_aadt_B3127_5395,110512.00000000,B3127,Branch Ave,16000MD00005  01NN**************,Prince George's
mdot_aadt_B060088_5396,2921.00000000,B060088,Manchester Ave,06000CO00398  01SS**************,Carroll
mdot_aadt_S2012161169_5397,11591.00000000,S2012161169,Marlboro Pike,16000CO03074  01SS**************,Prince George's
mdot_aadt_S2008240011_5398,11035.00000000,S2008240011,Maryland Ave,24999MU01710  01SS**************,Baltimore City
mdot_aadt_B240070_5399,1351.00000000,B240070,Childs St,24999MU06170  01NN**************,Baltimore City
mdot_aadt_S2012240631_5400,4441.00000000,S2012240631,Fords La,24999MU02830  01SS**************,Baltimore City
mdot_aadt_S2012161146_5401,8501.00000000,S2012161146,Rhode Island Ave,16000CO01291  01SS**************,Prince George's
mdot_aadt_B1861_5402,3833.00000000,B1861,Finchville Reliance Rd,09000MD00392  01EE**************,Dorchester
mdot_aadt_P0029_5403,97790.00000000,P0029,Columbia Pike,13000US00029  01NN**************,Howard
mdot_aadt_B2301_5404,31360.00000000,B2301,Belair Rd,12000US00001  01NN**************,Harford
mdot_aadt_B1908_5405,84021.00000000,B1908,Frederick Freeway,10000US00015  01NN**************,Frederick
mdot_aadt_B020015_5406,98731.00000000,B020015,No Name,02000IS00097  01NN**************,Anne Arundel
mdot_aadt_B140002_5407,12550.00000000,B140002,Blue Star Memorial Hwy,14000US00301  01NN**************,Kent
mdot_aadt_S2004210025_5408,5260.00000000,S2004210025,Warfordsburg Rd,21000US00522  09SS**************,Washington
mdot_aadt_S2010240011_5409,15383.00000000,S2010240011,Loch Raven Blvd,24999MU01495  01NN**************,Baltimore City
mdot_aadt_S2012150943_5410,2081.00000000,S2012150943,Edmonston Dr,15130MU01000  01EE**************,Montgomery
mdot_aadt_S1998030192_5411,933.00000000,S1998030192,Ramp 7 Fr Md 439 Wb To Ramp 6 (to Is 83),03000RP00083  02SSIS36        07,Baltimore
mdot_aadt_S1998160151_5412,10342.00000000,S1998160151,Ramp 3 Fr Is 95 Ln To Rp 2 (to I 295 Nb),16000RP00095  02EEIS2         03,Prince George's
mdot_aadt_B3995_5413,4424.00000000,B3995,Ringgold Pike,21000MD00418  01EE**************,Washington
mdot_aadt_S1997160082_5414,4395.00000000,S1997160082,Ramp 6 Fr Md 202 Eb To Is 95 Sb,16000RP00095  02SSIS17        06,Prince George's
mdot_aadt_S2005240093_5415,5454.00000000,S2005240093,E Preston St,24999MU00955  01WW**************,Baltimore City
mdot_aadt_S2012161241_5416,6931.00000000,S2012161241,Westbrook Dr#1,16021MU00661  01NN**************,Prince George's
mdot_aadt_B160128_5417,5115.00000000,B160128,Allentown Rd,16000MD00337  01NN**************,Prince George's
mdot_aadt_S2012161062_5418,11371.00000000,S2012161062,Temple Hill Rd,16000CO00123  01NN**************,Prince George's
mdot_aadt_B160011_5419,14392.00000000,B160011,Riverdale Rd,16000CO00302  01WW**************,Prince George's
mdot_aadt_B220009_5420,6321.00000000,B220009,Zion Rd,22000CO00406  01SS**************,Wicomico
mdot_aadt_B3931_5421,7942.00000000,B3931,Cearfoss Pike,21000MD00058  01EE**************,Washington
mdot_aadt_S2012161236_5422,3251.00000000,S2012161236,Trinity Dr,16013MU03000  01NN**************,Prince George's
mdot_aadt_S1999130031_5423,13070.00000000,S1999130031,Ramp 7 Fr Md 100 Wb To Us 29 Sb,13000RP00029  02WWUS22        07,Howard
mdot_aadt_S2000160210_5424,12973.00000000,S2000160210,Ramp 2 Fr Md 4 Wb To Is 95 Nb,16000RP00095  02NNIS11        02,Prince George's
mdot_aadt_S2002240004_5425,5565.00000000,S2002240004,Ramp 8 Fr Washington Blvd To Is 95 Sb,24000RP00095  02WWIS51        08,Baltimore City
mdot_aadt_B2638_5426,933.00000000,B2638,Massey Rd,14000MD00299  01NN**************,Kent
mdot_aadt_B3966_5427,2930.00000000,B3966,Conococheague St,21000MD00068  01EE**************,Washington
mdot_aadt_S1999160172_5428,625.00000000,S1999160172,Ramp 3 Fr Us 50 Eb To Md 202 Nb,16000RP00050  02NNUS3         03,Prince George's
mdot_aadt_S2014030390_5429,14022.00000000,S2014030390,Ramp 4 Fr Is 83 Nb To Md 943 Eb,03000RP00083  02NNIS18        04,Baltimore
mdot_aadt_S2000150128_5430,7601.00000000,S2000150128,Ramp 7 Fr Md 190 To Ramp 11 (to Is495),15000RP00495  02WWIS39        07,Montgomery
mdot_aadt_B3247_5431,9415.00000000,B3247,Central Ave,16000MD00332  01EE**************,Prince George's
mdot_aadt_S2012161063_5432,13631.00000000,S2012161063,Temple Hill Rd,16000CO00123  01NN**************,Prince George's
mdot_aadt_S1997160037_5433,11520.00000000,S1997160037,Ramp 6 Fr Ramp 10 (fr Is 495) To Us 1 Sb,16000RP00095  02SSIS25        06,Prince George's
mdot_aadt_S2012030074_5434,3861.00000000,S2012030074,Marlyn Ave N,03000CO04589  01SS**************,Baltimore
mdot_aadt_S2010100055_5436,6712.00000000,S2010100055,Ramp 1 Fr W 7th St To Us 15 Sb,10000RP00015  02NNUS15        01,Frederick
mdot_aadt_V2013000666_5437,37053.00000000,V2013000666,Ramp 2 Fr Is 95 Sb To Auth Rd,16000RP00095  02NNIS7         02,Prince George's
mdot_aadt_S2012030076_5438,2401.00000000,S2012030076,Essex Ave,03000CO04766  01SS**************,Baltimore
mdot_aadt_S2009150029_5439,4741.00000000,S2009150029,Ramp 7 Fr Md 118 Wb To Is 270 Sb,15000RP00270  02WWIS15        07,Montgomery
mdot_aadt_S2011220616_5440,1342.00000000,S2011220616,Queen Ave,22000CO00563  01EE**************,Wicomico
mdot_aadt_S2007210009_5441,3710.00000000,S2007210009,Ramp 2 Fr Is 70 Wb To Md 63 Nb,21000RP00070  02NNIS24        02,Washington
mdot_aadt_B3195_5442,38362.00000000,B3195,Landover Rd,16000MD00202  01NN**************,Prince George's
mdot_aadt_B3734_5443,4642.00000000,B3734,Somerset Ave,19000MD00675  01NN**************,Somerset
mdot_aadt_S2007160055_5444,2440.00000000,S2007160055,Ramp 6 Fr Md 4 Eb To Old Crain Hwy Sb,16000RP00004  02SSMD3         06,Prince George's
mdot_aadt_B3722_5445,1095.00000000,B3722,Dividing Creek Rd,19000MD00364  01NN**************,Somerset
mdot_aadt_B1521_5446,6842.00000000,B1521,Main St,06000MD00031  01EE**************,Carroll
mdot_aadt_S2011130527_5447,4254.00000000,S2011130527,Ramp 3 Fr Md 732r Wb To Md 32 Nb,13000RP00032  02EEMD11        03,Howard
mdot_aadt_S2012241392_5448,891.00000000,S2012241392,Oakdale Rd,24999MU02660  01EE**************,Baltimore City
mdot_aadt_B2701_5449,20750.00000000,B2701,Ridge Rd,15000MD00027  01NN**************,Montgomery
mdot_aadt_S1999160211_5450,2493.00000000,S1999160211,Ramp 4 Fr Md 197 Nb To Is 595 Eb,16000RP00595  02NNIS11        04,Prince George's
mdot_aadt_S2009030077_5451,2651.00000000,S2009030077,Bradshaw Rd,03000CO03927  01SS**************,Baltimore
mdot_aadt_S2002160036_5452,3223.00000000,S2002160036,Ramp 1 Fr Md 201 Nb To Md 193 Wb,16000RP00201  02NNMD6         01,Prince George's
mdot_aadt_B210061_5453,4122.00000000,B210061,Antietam St,21073MU00030  01WW**************,Washington
mdot_aadt_S1999160319_5454,3073.00000000,S1999160319,Ramp 4 Fr Ramp 1 (fr Md 201) To Md 193,16000RP00201  02NNMD6         04,Prince George's
mdot_aadt_S2011020787_5455,10912.00000000,S2011020787,Johns Hopkins Rd,02000CO04458  01WW**************,Anne Arundel
mdot_aadt_B4154_5456,2530.00000000,B4154,N Division St,22133MU00771  01NN**************,Wicomico
mdot_aadt_S2000030149_5457,2951.00000000,S2000030149,Ramp 8 Fr Md 45 Sb To Is 695 Wb,03000RP00695  02SSIS26        08,Baltimore
mdot_aadt_S2005150065_5458,4732.00000000,S2005150065,Ramp 10 Fr Md 187b To Md 187 Nb,15000RP00270  02EEIS1A        10,Montgomery
mdot_aadt_B0850_5459,12173.00000000,B0850,Harry S Truman Pkwy,02000CO02838  01WW**************,Anne Arundel
mdot_aadt_B3634_5460,3612.00000000,B3634,Thompsons Corner Rd,18000MD00236  01NN**************,St. Mary's
mdot_aadt_S2009220001_5461,2014.00000000,S2009220001,Ramp 2 Fr Us 50 Wb To Us 50ua Nb,22000RP00050  02WWUS109       02,Wicomico
mdot_aadt_S2007100005_5462,730.00000000,S2007100005,Ramp 7 Fr Us 40al Wb To Ramp 6 (to Is70),10000RP00070  02SSIS49        07,Frederick
mdot_aadt_B1701_5463,3153.00000000,B1701,Old Leonardtown Rd,08000MD00625  01NN**************,Charles
mdot_aadt_B150047_5464,1020.00000000,B150047,Walter Johnson Rd                       ,15000CO05376  01NN**************,Montgomery
mdot_aadt_S2011240402_5465,12842.00000000,S2011240402,Frankford Ave,24999MU02455  01SS**************,Baltimore City
mdot_aadt_S2017210275_5466,612.00000000,S2017210275,Sedgwick Way,21073MU07726  01NN**************,Washington
mdot_aadt_S2012150939_5467,1051.00000000,S2012150939,Cabin John Pkwy,15130MU00490  01EE**************,Montgomery
mdot_aadt_B130055_5468,74360.00000000,B130055,Patuxent Pkwy,13000MD00032  01NN**************,Howard
mdot_aadt_V2013000597_5469,4012.00000000,V2013000597,Ramp 4 Fr Ramp 2 (fr Is 595) To Md 3e Eb,16000RP00003  02NNMD1         04,Prince George's
mdot_aadt_B3922_5470,6330.00000000,B3922,National Pike,10000US00040  01EE**************,Frederick
mdot_aadt_B4120_5471,4364.00000000,B4120,Delmar Rd,22000MD00313  01NN**************,Wicomico
mdot_aadt_B150029_5472,22172.00000000,B150029,E Jefferson St,15130MU01480  01NN**************,Montgomery
mdot_aadt_B3298_5473,22441.00000000,B3298,Enterprise Rd,16000MD00193  01EE**************,Prince George's
mdot_aadt_B060098_5474,1351.00000000,B060098,Bethel Rd,06000CO00466  01WW**************,Carroll
mdot_aadt_S2006160037_5475,3295.00000000,S2006160037,No Name,16000OP05391  01NN**************,Prince George's
mdot_aadt_B1760_5476,8661.00000000,B1760,Old Washington Rd,08000MD00925  01NN**************,Charles
mdot_aadt_S1999160201_5477,3051.00000000,S1999160201,Ramp 4 Fr Md 704 To Ramp 5 (to Is595),16000RP00595  02EEIS8         04,Prince George's
mdot_aadt_S2011020781_5478,5932.00000000,S2011020781,Duke Of Kent Dr                         ,02000CO02639  01SS**************,Anne Arundel
mdot_aadt_B2590_5479,24744.00000000,B2590,Old Annapolis Rd,13000MD00108  01EE**************,Howard
mdot_aadt_S2014190578_5480,525.00000000,S2014190578,Shelltown Rd,19000CO00182  01NN**************,Somerset
mdot_aadt_S2011020906_5481,1722.00000000,S2011020906,Townsend Ave,02000CO00358  01WW**************,Anne Arundel
mdot_aadt_V2013000757_5482,533.00000000,V2013000757,Ramp 4 Fr Md 290 Nb To Us 301 Eb,17000RP00301  02SSUS106       04,Queen Anne's
mdot_aadt_B4236_5483,50242.00000000,B4236,Coastal Hwy,23000MD00528  01SS**************,Worcester
mdot_aadt_S2012240310_5484,6401.00000000,S2012240310,N Rogers Ave,24999MU02160  01NN**************,Baltimore City
mdot_aadt_S2000210072_5485,2381.00000000,S2000210072,Ramp 1 Fr Ramp 12 (fr Is81 Nb) To Ramp 9,21000RP00070  02NNIS26        01,Washington
mdot_aadt_B0676_5486,24312.00000000,B0676,Annapolis Rd,02000MD00175  01NN**************,Anne Arundel
mdot_aadt_S2012161097_5487,9201.00000000,S2012161097,Princess Garden Pkwy,16000CO00300  01NN**************,Prince George's
mdot_aadt_V2013000637_5488,14762.00000000,V2013000637,Ramp 5 Fr Rp 12 (fr Is295 Sb) To Is95 Ln,16000RP00095  02EEIS2         05,Prince George's
mdot_aadt_S2011220601_5489,11512.00000000,S2011220601,Eastern Shore Dr,22133MU00828  01NN**************,Wicomico
mdot_aadt_S2012161143_5490,7641.00000000,S2012161143,Iverson Pl,16000CO01192  01EE**************,Prince George's
mdot_aadt_S2008240006_5491,4985.00000000,S2008240006,Dolphin St,24999MU01770  01WW**************,Baltimore City
mdot_aadt_S2012240484_5492,6491.00000000,S2012240484,W Preston St,24999MU00959  01WW**************,Baltimore City
mdot_aadt_S2011220150_5493,2233.00000000,S2011220150,Ramp 8 Fr Ramp 5 (fr Us 13) To Us 50 Wb,22000RP00013  02SSUS38        08,Wicomico
mdot_aadt_S1998160228_5494,2020.00000000,S1998160228,Ramp 6 Fr Md 4 Eb To Us 301 Sb,16000RP00301  02EEUS14        06,Prince George's
mdot_aadt_S1998210013_5495,1433.00000000,S1998210013,Ramp 3 Fr Us 40 Eb To Is 81 Nb,21000RP00081  02SSIS6         03,Washington
mdot_aadt_B210036_5496,4402.00000000,B210036,W Washington St,21073MU02500  01EE**************,Washington
mdot_aadt_S2012161159_5497,5991.00000000,S2012161159,Kettering Dr,16000CO02578  01WW**************,Prince George's
mdot_aadt_S2006130019_5498,4493.00000000,S2006130019,Ramp 5 Fr Us 29 Sb To Md 216 Eb,13000RP00029  02SSUS13        05,Howard
mdot_aadt_S2006170021_5499,261.00000000,S2006170021,No Name,17000US00050QB04EE**************,Queen Anne's
mdot_aadt_S2000210047_5500,713.00000000,S2000210047,Ramp 2 Fr Md 58 Wb To Is 81 Nb,21000RP00081  02NNIS7         02,Washington
mdot_aadt_B4121_5501,1424.00000000,B4121,Sharptown Rd,22000MD00313  01NN**************,Wicomico
mdot_aadt_S2012161044_5502,3631.00000000,S2012161044,Brooke La,16000CO00095  01EE**************,Prince George's
mdot_aadt_B220031_5503,14930.00000000,B220031,W College Ave,22133MU00631  01WW**************,Wicomico
mdot_aadt_S2014210623_5504,425.00000000,S2014210623,Edgemont Rd,21000CO00263  01NN**************,Washington
mdot_aadt_S2011160015_5505,9232.00000000,S2011160015,Ramp 6 Fr Is95ln To Rp 12 (to Md 210 Sb),16000RP00095  02EEIS2         06,Prince George's
mdot_aadt_S2017220187_5506,1442.00000000,S2017220187,Emerson Ave,22133MU00890  01NN**************,Wicomico
mdot_aadt_B1940_5507,11653.00000000,B1940,E Main St,10000US00040AL01EE**************,Frederick
mdot_aadt_S2017120342_5508,1752.00000000,S2017120342,Broadway,12000CO01500  01EE**************,Harford
mdot_aadt_B2647_5509,395.00000000,B2647,Locust Grove Rd,14000MD00444  01NN**************,Kent
mdot_aadt_B3721_5510,2374.00000000,B3721,Deal Island Rd,19000MD00363  01EE**************,Somerset
mdot_aadt_B3672_5511,20032.00000000,B3672,Chancellors Run Rd,18000MD00237  01NN**************,St. Mary's
mdot_aadt_V2013000731_5512,5541.00000000,V2013000731,Ramp 5 Fr Md 704 Sb To Is 595 Eb,16000RP00595  02SSIS8         05,Prince George's
mdot_aadt_S2012160373_5513,200421.00000000,S2012160373,No Name,16000IS00095  01NN**************,Prince George's
mdot_aadt_S2004160029_5514,2440.00000000,S2004160029,Ramp 5 Fr Md 201 Sb To Us 50 Eb,16000RP00050  02SSUS1         05,Prince George's
mdot_aadt_B160121_5515,844.00000000,B160121,Winthrop St,16000CO01667  01SS**************,Prince George's
mdot_aadt_B220045_5516,8745.00000000,B220045,E Naylor Mill Rd,22133MU01897  01SS**************,Wicomico
mdot_aadt_S2011030984_5517,1535.00000000,S2011030984,Thistle Rd                              ,03000CO02936  01NN**************,Baltimore
mdot_aadt_S2011120698_5518,3990.00000000,S2011120698,Joppa Farm Rd,12000CO00508  01SS**************,Harford
mdot_aadt_B3187_5519,17720.00000000,B3187,Largo Rd,16000MD00202  01NN**************,Prince George's
mdot_aadt_B1607_5520,4601.00000000,B1607,Philadelphia Rd,07000MD00007C 01NN**************,Cecil
mdot_aadt_S2001150060_5521,17301.00000000,S2001150060,Briggs Chaney Rd,15000CO00095  01EE**************,Montgomery
mdot_aadt_S2012150861_5522,22701.00000000,S2012150861,Snouffers School Rd,15000CO04140  01SS**************,Montgomery
mdot_aadt_V2013000625_5523,5455.00000000,V2013000625,Ramp 5 Fr Ramp 8 (fr Md 202) To Us 50 Eb,16000RP00050  02SSUS3         05,Prince George's
mdot_aadt_S2012150972_5524,320.00000000,S2012150972,Seth Pl                                 ,15130MU02720  01NN**************,Montgomery
mdot_aadt_S2002020007_5525,2730.00000000,S2002020007,Ramp 3 Fr Is 695 Eb To Md 170 Nb,02000RP00695  02SSIS6         03,Anne Arundel
mdot_aadt_B3946_5526,7303.00000000,B3946,Jefferson Blvd,21073MU01210  01WW**************,Washington
mdot_aadt_B3629_5527,29970.00000000,B3629,Three Notch Rd,18000MD00235  01NN**************,St. Mary's
mdot_aadt_B160132_5528,11772.00000000,B160132,Contee Rd,16000CO00006  01WW**************,Prince George's
mdot_aadt_S2017210278_5529,3462.00000000,S2017210278,Terps Blvd,21073MU02351  01EE**************,Washington
mdot_aadt_B1136_5530,48281.00000000,B1136,Security Blvd,03000MD00122  01EE**************,Baltimore
mdot_aadt_S2012161225_5531,3541.00000000,S2012161225,Belair Dr,16013MU00120  01SS**************,Prince George's
mdot_aadt_S2009240044_5532,1654.00000000,S2009240044,Ramp 2 Fr Us 40 Wb To Hilton Pkwy,24000RP00040  02NNUS2         02,Baltimore City
mdot_aadt_B1576_5533,2200.00000000,B1576,Springfield Ave,13000MD00851  01NN**************,Howard
mdot_aadt_B4001_5534,3172.00000000,B4001,Fairview Rd,21000MD00494  01EE**************,Washington
mdot_aadt_B220010_5535,15131.00000000,B220010,Naylor Mill Rd,22000CO00416  01WW**************,Wicomico
mdot_aadt_S2002240015_5536,8561.00000000,S2002240015,Ramp 1 Fr Mccomas St To Is 95 Wb,24000RP00095  02SSIS55        01,Baltimore City
mdot_aadt_S2008030005_5537,180.00000000,S2008030005,Ramp 2 Fr Middletown Rd Wb To Is 83 Nb,03000RP00083  02NNIS31        02,Baltimore
mdot_aadt_S2007100035_5538,5024.00000000,S2007100035,Ramp 8 Fr Md 75 Sb To Is 70 Wb,10000RP00070  02SSIS62        08,Frederick
mdot_aadt_S2012161148_5539,5181.00000000,S2012161148,Iverson St                              ,16000CO01478  01EE**************,Prince George's
mdot_aadt_B2105_5540,1760.00000000,B2105,National Pike,11000US00040AL01EE**************,Garrett
mdot_aadt_B4256_5541,28672.00000000,B4256,Coastal Hwy,23000MD00528  01SS**************,Worcester
mdot_aadt_S2017120329_5542,922.00000000,S2017120329,Reckord Rd,12000CO00274  01SS**************,Harford
mdot_aadt_S2013240302_5543,600.00000000,S2013240302,Southern Ave,24999MU02550  01SS**************,Baltimore City
mdot_aadt_S2013240181_5544,7140.00000000,S2013240181,Ramp 5 Fr Ramp 8(fr Is895) To Moravia Rd,24000RP00895  02SSIS14        05,Baltimore City
mdot_aadt_B140002_5545,12550.00000000,B140002,Blue Star Memorial Hwy,07000US00301  01NN**************,Cecil
mdot_aadt_S2000130040_5546,14243.00000000,S2000130040,Ramp 8 Fr Is 95 Sb To Md 32 Wb,13000RP00095  02WWIS38        08,Howard
mdot_aadt_S2008210024_5547,1830.00000000,S2008210024,Ramp 8 Fr Md 63 Sb To Is 70 Wb,21000RP00070  02SSIS24        08,Washington
mdot_aadt_S2010160128_5548,7563.00000000,S2010160128,Academy La                              ,16000RP00295  02NNMD9         02,Prince George's
mdot_aadt_B2771_5549,625.00000000,B2771,White Grounds Rd,15000CO00259  01NN**************,Montgomery
mdot_aadt_B0754_5550,13583.00000000,B0754,Balto Annapolis Blvd,02000MD00648E 01NN**************,Anne Arundel
mdot_aadt_B2820_5551,30152.00000000,B2820,River Rd,15000MD00190  01EE**************,Montgomery
mdot_aadt_B160060_5552,602.00000000,B160060,Livingston Rd,16000CO01201  01WW**************,Prince George's
mdot_aadt_B240136_5553,9721.00000000,B240136,Mt Royal Ave,24999MU01780  01SS**************,Baltimore City
