screenline_id,tract_pair_id,screenline_family,assignment_quality,assignment_status,LOCATION_ID,COUNTY_DESC,ROADNAME,ID_PREFIX,ID_RTE_NO,ID_MP,STATION_DESC,ROAD_SECTION,PEAK_HOUR_DIRECTION,NUM_LANES,COUNTED_FACTORED,AADT_2017,AADT_2018,AAWDT_2017,AAWDT_2018,K_FACTOR,D_FACTOR,NORTH_EAST_SPLIT,SOUTH_WEST_SPLIT,station_tract_geoid,adjacent_tract_geoid,station_county_geoid,adjacent_county_geoid,station_to_shared_boundary_m,shared_boundary_length_m,n_adjacent_tract_candidates_within_buffer,longitude,latitude,LINK,BEGIN_SECTION,END_SECTION,RURAL_URBAN,F_SYSTEM,F_SYSTEM_DESC,MAIN_LINE,AADT,AAWDT,TRUCK_AADT,station_class,is_mainline,is_ramp,candidate_reason,candidate_for_tract_screenline_seed,AADT_2017_NUM,AADT_2018_NUM,AAWDT_2017_NUM,AAWDT_2018_NUM,AADT_NUM,AAWDT_NUM,NUM_LANES_NUM,MAIN_LINE_NUM,ID_RTE_NO_NUM,K_FACTOR_NUM,D_FACTOR_NUM,tract_index,station_tract_label,tract_a_geoid,tract_b_geoid,station_county_name,adjacent_county_name,station_to_containing_tract_boundary_m,validation_observed_daily_field_preferred,validation_model_flow_definition
sl_B3190_24033803514__24033803521,24033803514__24033803521,other_adjacent_tract_pair,high,accepted,B3190,Prince George's,Landover Rd,MD,202.0,9.26,Md202-.30 Mi S Of Is95,Md 214 To Is 95,South,6.0,C,66081.0,65492.0,70711.0,70082.0,6.86,59.62,49.68,50.32,24033803521,24033803514,24033,24033,1.4704307708489222,2029.304942801052,1,-76.84645081772959,38.91685159386872,https://maps.roads.maryland.gov/itms_public/?stationid=B3190,7.65,9.55,Urban,3.0,Principal Arterial Other,1.0,70950.0,75210.0,1589.0,B,True,False,pg_dc_route;pg_dc_spatial,True,66081.0,65492.0,70711.0,70082.0,70950.0,75210.0,6.0,1.0,202.0,6.86,59.62,871,Census Tract 8035.21,24033803521,24033803514,"Prince George's County, MD","Prince George's County, MD",1.4704307708489222,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_B3156_24033801404__24033801500,24033801404__24033801500,other_adjacent_tract_pair,high,accepted,B3156,Prince George's,Capital Beltway,IS,95.0,1.21,Is95-.50 Mi N Of Virginia St/l,Virginia St/l To Is 295,North,9.0,C,236441.0,235022.0,245901.0,244422.0,6.54,52.0,48.67,51.33,24033801404,24033801500,24033,24033,32.92663870567327,3645.8470807008516,1,-77.02404413996922,38.79311091242985,https://maps.roads.maryland.gov/itms_public/?stationid=B3156,0.0,1.754,Urban,1.0,Interstate,1.0,247620.0,257530.0,15634.0,B,True,False,pg_montgomery_route;pg_dc_spatial,True,236441.0,235022.0,245901.0,244422.0,247620.0,257530.0,9.0,1.0,95.0,6.54,52.0,1506,Census Tract 8014.04,24033801404,24033801500,"Prince George's County, MD","Prince George's County, MD",32.92663870567327,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_S2012161058_24033801901__24033801904,24033801901__24033801904,other_adjacent_tract_pair,high,accepted,S2012161058,Prince George's,Brinkley Rd                             ,CO,122.0,3.62,Brinkley Rd - .10 Mi West Of Allentown Rd,Temple Hill Rd To Allentown Rd,West,2.0,F,8325.0,8220.0,8835.0,8710.0,7.78,54.49,48.11,51.89,24033801904,24033801901,24033,24033,1.4458325425499146,3661.5484229693134,2,-76.91186872027393,38.80121529269182,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161058,2.66,3.7,Urban,5.0,Major Collector,1.0,8221.0,9041.0,,S,True,False,pg_dc_spatial,True,8325.0,8220.0,8835.0,8710.0,8221.0,9041.0,2.0,1.0,122.0,7.78,54.49,1563,Census Tract 8019.04,24033801904,24033801901,"Prince George's County, MD","Prince George's County, MD",1.4458325425499146,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_S2012161044_24033800605__24033800701,24033800605__24033800701,other_adjacent_tract_pair,high,accepted,S2012161044,Prince George's,Brooke La,CO,95.0,1.44,Brooke La - Between Brown Station Rd & Sutherland Cir,Ritchie Marlboro Rd To Brown Station Rd,West,2.0,F,3495.0,3630.0,3715.0,3850.0,12.57,51.15,48.88,51.12,24033800701,24033800605,24033,24033,1.0979824882593683,4760.623972553159,2,-76.77319323595405,38.835514850192126,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161044,0.0,1.48,Urban,6.0,Minor Collector,1.0,3631.0,3991.0,,S,True,False,pg_montgomery_route;pg_dc_spatial,True,3495.0,3630.0,3715.0,3850.0,3631.0,3991.0,2.0,1.0,95.0,12.57,51.15,1499,Census Tract 8007.01,24033800701,24033800605,"Prince George's County, MD","Prince George's County, MD",1.0979824882593683,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_S2012161076_24033800704__24033800707,24033800704__24033800707,other_adjacent_tract_pair,low_review,accepted,S2012161076,Prince George's,S Osborne Rd                            ,CO,137.0,0.09,S Osborne Rd - .10 Mi North Of Us 301,Crain Hwy To William Beanes Rd,South,2.0,F,11125.0,11340.0,11795.0,12020.0,7.68,67.72,50.8,49.2,24033800707,24033800704,24033,24033,103.68488092810612,3564.8418610381955,2,-76.7960419651557,38.78449146563885,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161076,0.0,2.34,Urban,5.0,Major Collector,1.0,11481.0,12171.0,,S,True,False,pg_dc_spatial,True,11125.0,11340.0,11795.0,12020.0,11481.0,12171.0,2.0,1.0,137.0,7.68,67.72,455,Census Tract 8007.07,24033800707,24033800704,"Prince George's County, MD","Prince George's County, MD",103.68488092810612,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_B3186_24033807404__24033807408,24033807404__24033807408,other_adjacent_tract_pair,high,accepted,B3186,Prince George's,Edmonston Ave,MD,201.0,9.2,Md201-.20 Mi S Of Md212,Sunnyside Ave To Md 212,North,3.0,F,25985.0,23490.0,27805.0,25130.0,6.75,53.0,48.47,51.53,24033807404,24033807408,24033,24033,0.4616039699813756,8285.069261936966,1,-76.90137125040884,39.028781209573786,https://maps.roads.maryland.gov/itms_public/?stationid=B3186,8.8,9.4,Urban,4.0,Minor Arterial,1.0,23491.0,24901.0,1454.0,B,True,False,pg_dc_route;pg_dc_spatial;pg_montgomery_spatial,True,25985.0,23490.0,27805.0,25130.0,23491.0,24901.0,3.0,1.0,201.0,6.75,53.0,510,Census Tract 8074.04,24033807404,24033807408,"Prince George's County, MD","Prince George's County, MD",0.4616039699813756,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_S2012161217_24033806400__24033807200,24033806400__24033807200,other_adjacent_tract_pair,high,accepted,S2012161217,Prince George's,Mowatt La,SR,94.0,0.32,Mowatt La - .10 Mi South Of Campus Dr,Knox Rd To Campus Dr,North,2.0,F,8575.0,8310.0,9095.0,8810.0,8.93,51.07,51.51,48.49,24033807200,24033806400,24033,24033,4.858573811540152,1964.259526898886,1,-76.948275910705,38.98350505723139,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161217,0.0,0.41,Urban,7.0,Local,1.0,8311.0,9141.0,,S,True,False,pg_dc_spatial;pg_montgomery_spatial,True,8575.0,8310.0,9095.0,8810.0,8311.0,9141.0,2.0,1.0,94.0,8.93,51.07,1523,Census Tract 8072,24033807200,24033806400,"Prince George's County, MD","Prince George's County, MD",4.858573811540152,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_B150079_24031701202__24031704300,24031701202__24031704300,other_adjacent_tract_pair,high,accepted,B150079,Montgomery,Beach Dr,GV,28.0,0.72,Beach Dr-.10 Mi N Of Md547,Garrett Park Rd To Stoneybrook Dr,North,2.0,F,11230.0,11131.0,11900.0,11801.0,11.2,71.75,50.08,49.92,24031701202,24031704300,24031,24031,0.22146334893908862,474.00729657006593,3,-77.08517823743503,39.03222585162484,https://maps.roads.maryland.gov/itms_public/?stationid=B150079,0.0,4.98,Urban,5.0,Major Collector,1.0,11132.0,12252.0,432.0,B,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True,11230.0,11131.0,11900.0,11801.0,11132.0,12252.0,2.0,1.0,28.0,11.2,71.75,553,Census Tract 7012.02,24031701202,24031704300,"Montgomery County, MD","Montgomery County, MD",0.22146334893908862,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_B2978_24031702500__24031702601,24031702500__24031702601,other_adjacent_tract_pair,medium,accepted,B2978,Montgomery,Colesville Rd,MD,384.0,0.2,Md384-.20 Mi E Of Md390,Md 390 To Md 410,East,6.0,F,14780.0,14651.0,15820.0,15681.0,7.57,67.32,53.52,46.48,24031702601,24031702500,24031,24031,82.23271492715082,1198.2905625811447,1,-77.03309090880389,38.99316682743654,https://maps.roads.maryland.gov/itms_public/?stationid=B2978,0.0,0.25,Urban,3.0,Principal Arterial Other,1.0,14652.0,15532.0,,B,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True,14780.0,14651.0,15820.0,15681.0,14652.0,15532.0,6.0,1.0,384.0,7.57,67.32,340,Census Tract 7026.01,24031702601,24031702500,"Montgomery County, MD","Montgomery County, MD",82.23271492715082,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_B3226_24033802002__24033802405,24033802002__24033802405,other_adjacent_tract_pair,high,accepted,B3226,Prince George's,Suitland Rd,MD,218.0,1.54,Md218-.10 Mi W Of Md458,Shadyside Rd To Md 458,East,2.0,F,18740.0,18571.0,20050.0,19871.0,8.48,64.54,52.0,48.0,24033802405,24033802002,24033,24033,0.8401590478024767,746.2765877481875,2,-76.92630479421344,38.84954142696021,https://maps.roads.maryland.gov/itms_public/?stationid=B3226,1.23,1.64,Urban,4.0,Minor Arterial,1.0,18572.0,19692.0,,B,True,False,pg_dc_spatial,True,18740.0,18571.0,20050.0,19871.0,18572.0,19692.0,2.0,1.0,218.0,8.48,64.54,1527,Census Tract 8024.05,24033802405,24033802002,"Prince George's County, MD","Prince George's County, MD",0.8401590478024767,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_S2012150883_24031706008__24031706009,24031706008__24031706009,other_adjacent_tract_pair,medium,accepted,S2012150883,Montgomery,Eggert Dr                               ,CO,5177.0,0.64,Eggert Dr - Between Macarthur Blvd & Capri Pl,Persimmon Tree Rd To Macarthur Blvd,North,2.0,F,1135.0,1210.0,1205.0,1280.0,10.73,66.9,51.7,48.3,24031706009,24031706008,24031,24031,55.12232591593811,9309.72775464845,1,-77.18244156861668,38.97679499656239,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150883,0.0,0.69,Urban,6.0,Minor Collector,1.0,1211.0,1331.0,,S,True,False,montgomery_dc_spatial,True,1135.0,1210.0,1205.0,1280.0,1211.0,1331.0,2.0,1.0,5177.0,10.73,66.9,1389,Census Tract 7060.09,24031706009,24031706008,"Montgomery County, MD","Montgomery County, MD",55.12232591593811,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_B3121_24033802002__24033802103,24033802002__24033802103,other_adjacent_tract_pair,high,accepted,B3121,Prince George's,Pennsylvania Ave,MD,4.0,11.72,Md4-.20 Mi S Of Md458,Forestville Rd To Md 458,South,4.0,F,42742.0,38420.0,45732.0,41110.0,7.53,63.58,50.4,49.6,24033802103,24033802002,24033,24033,26.01916910727887,773.9942455183674,1,-76.9072561785138,38.85137260768514,https://maps.roads.maryland.gov/itms_public/?stationid=B3121,9.79,11.92,Urban,3.0,Principal Arterial Other,1.0,38421.0,40731.0,1103.0,B,True,False,pg_dc_route;pg_dc_spatial,True,42742.0,38420.0,45732.0,41110.0,38421.0,40731.0,4.0,1.0,4.0,7.53,63.58,1564,Census Tract 8021.03,24033802103,24033802002,"Prince George's County, MD","Prince George's County, MD",26.01916910727887,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_S2012150664_24031703207__24031703208,24031703207__24031703208,other_adjacent_tract_pair,high,accepted,S2012150664,Montgomery,Kemp Mill Rd,CO,123.0,1.16,Kemp Mill Rd - Between Stonington Rd & Grays La,Stonington Rd To Arcola Ave,South,2.0,F,11225.0,10890.0,12015.0,11650.0,11.39,74.45,49.94,50.06,24031703207,24031703208,24031,24031,0.21765429617220644,2606.987059145832,1,-77.02473107178551,39.05159027663614,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150664,1.12,1.8,Urban,4.0,Minor Arterial,1.0,10891.0,11541.0,,S,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True,11225.0,10890.0,12015.0,11650.0,10891.0,11541.0,2.0,1.0,123.0,11.39,74.45,352,Census Tract 7032.07,24031703207,24031703208,"Montgomery County, MD","Montgomery County, MD",0.21765429617220644,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_B160080_24033800411__24033800413,24033800411__24033800413,other_adjacent_tract_pair,high,accepted,B160080,Prince George's,Greenbelt Rd,MD,193.0,9.6,Md193-.20 Mi E Of Good Luck Rd,Good Luck Rd To Md 564,East,4.0,F,37792.0,38000.0,40442.0,40660.0,8.15,65.44,50.17,49.83,24033800413,24033800411,24033,24033,13.713989364779069,1804.4390392627065,1,-76.83222041217606,38.99092816256194,https://maps.roads.maryland.gov/itms_public/?stationid=B160080,9.4,10.4,Urban,3.0,Principal Arterial Other,1.0,38001.0,40281.0,733.0,B,True,False,pg_montgomery_route;pg_dc_spatial;pg_montgomery_spatial,True,37792.0,38000.0,40442.0,40660.0,38001.0,40281.0,4.0,1.0,193.0,8.15,65.44,850,Census Tract 8004.13,24033800413,24033800411,"Prince George's County, MD","Prince George's County, MD",13.713989364779069,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_B2976_24031706005__24031706009,24031706005__24031706009,other_adjacent_tract_pair,high,accepted,B2976,Montgomery,River Rd,MD,190.0,10.27,Md190-.20 Mi E Of Md191,Md 191 To Is 495,East,3.0,C,22221.0,22022.0,23781.0,23562.0,8.4,62.38,51.12,48.88,24031706005,24031706009,24031,24031,0.7005024271047794,4191.127902369041,1,-77.17681786520644,39.00035878302321,https://maps.roads.maryland.gov/itms_public/?stationid=B2976,10.02,11.52,Urban,4.0,Minor Arterial,1.0,21200.0,22470.0,599.0,B,True,False,montgomery_dc_route;montgomery_dc_spatial,True,22221.0,22022.0,23781.0,23562.0,21200.0,22470.0,3.0,1.0,190.0,8.4,62.38,1414,Census Tract 7060.05,24031706005,24031706009,"Montgomery County, MD","Montgomery County, MD",0.7005024271047794,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_B3127_24033801214__24033801217,24033801214__24033801217,other_adjacent_tract_pair,high,accepted,B3127,Prince George's,Branch Ave,MD,5.0,8.25,Md5-.40 Mi N Of Md223,Md 223 To Coventry Way,South,6.0,F,111510.0,110511.0,119320.0,118251.0,6.49,62.13,50.68,49.32,24033801214,24033801217,24033,24033,0.6330271255883605,748.7568862202394,2,-76.88688925099873,38.7742912121269,https://maps.roads.maryland.gov/itms_public/?stationid=B3127,7.85,9.02,Urban,2.0,Principal Arterial Other Freeways and Expressways,1.0,110512.0,117142.0,5447.0,B,True,False,pg_dc_route;pg_dc_spatial,True,111510.0,110511.0,119320.0,118251.0,110512.0,117142.0,6.0,1.0,5.0,6.49,62.13,457,Census Tract 8012.14,24033801214,24033801217,"Prince George's County, MD","Prince George's County, MD",0.6330271255883605,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_B150012_24031700816__24031700829,24031700816__24031700829,other_adjacent_tract_pair,high,accepted,B150012,Montgomery,Muddy Branch Rd,CO,81.0,0.93,Muddy Branch Rd-.10 Mi N Of Md119 (great Seneca Hwy),Dufief Mill Rd To Md 117,South,3.0,C,16321.0,16172.0,17461.0,17302.0,9.11,52.33,43.76,56.24,24031700829,24031700816,24031,24031,4.4886225621697475,2731.8868241773575,2,-77.21669386147958,39.11159424633665,https://maps.roads.maryland.gov/itms_public/?stationid=B150012,0.0,3.14,Urban,4.0,Minor Arterial,1.0,16280.0,17260.0,338.0,B,True,False,montgomery_dc_spatial,True,16321.0,16172.0,17461.0,17302.0,16280.0,17260.0,3.0,1.0,81.0,9.11,52.33,613,Census Tract 7008.29,24031700829,24031700816,"Montgomery County, MD","Montgomery County, MD",4.4886225621697475,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_S2012150776_24031701202__24031704300,24031701202__24031704300,other_adjacent_tract_pair,medium,accepted,S2012150776,Montgomery,Parkwood Dr                             ,CO,1064.0,0.04,Parkwood Dr - Between Md 547 & Warner St,Knowles Ave To Cedar La,North,2.0,F,2925.0,2830.0,3105.0,3000.0,10.72,62.16,50.14,49.86,24031704300,24031701202,24031,24031,93.37703298799501,474.0072965700659,2,-77.08574981658568,39.03001289273046,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150776,0.0,1.71,Urban,6.0,Minor Collector,1.0,2831.0,3111.0,,S,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True,2925.0,2830.0,3105.0,3000.0,2831.0,3111.0,2.0,1.0,1064.0,10.72,62.16,558,Census Tract 7043,24031704300,24031701202,"Montgomery County, MD","Montgomery County, MD",93.37703298799501,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_B160113_24033800105__24033800106,24033800105__24033800106,other_adjacent_tract_pair,high,accepted,B160113,Prince George's,Sandy Spring Rd,MD,198.0,2.12,Md198-.10 Mi W Of Van Dusen Rd,Is 95 To Van Dusen Rd,East,6.0,F,49090.0,48651.0,52530.0,52061.0,8.65,63.64,51.65,48.35,24033800106,24033800105,24033,24033,27.44631462061838,1668.5529320576259,2,-76.87313290528527,39.10252788849157,https://maps.roads.maryland.gov/itms_public/?stationid=B160113,1.2,2.23,Urban,3.0,Principal Arterial Other,1.0,48652.0,51572.0,3881.0,B,True,False,pg_montgomery_route;pg_montgomery_spatial,True,49090.0,48651.0,52530.0,52061.0,48652.0,51572.0,6.0,1.0,198.0,8.65,63.64,513,Census Tract 8001.06,24033800106,24033800105,"Prince George's County, MD","Prince George's County, MD",27.44631462061838,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_B160046_24033801404__24033801405,24033801404__24033801405,other_adjacent_tract_pair,high,accepted,B160046,Prince George's,Indian Head Hwy,MD,210.0,11.74,Md 210-.20 Mi N Of Livingston Rd/kerby Hill Rd,Livingston Rd To Is 295 Ramps,North,6.0,F,77002.0,79890.0,82392.0,85480.0,6.18,74.86,52.6,47.4,24033801405,24033801404,24033,24033,17.219097403312613,2565.7202757817663,1,-76.99777687554712,38.7832099433227,https://maps.roads.maryland.gov/itms_public/?stationid=B160046,11.54,12.54,Urban,2.0,Principal Arterial Other Freeways and Expressways,1.0,83251.0,84681.0,,B,True,False,pg_dc_route;pg_dc_spatial,True,77002.0,79890.0,82392.0,85480.0,83251.0,84681.0,6.0,1.0,210.0,6.18,74.86,1568,Census Tract 8014.05,24033801405,24033801404,"Prince George's County, MD","Prince George's County, MD",17.219097403312613,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
sl_B150036_24031701409__24031701414,24031701409__24031701414,other_adjacent_tract_pair,low_review,accepted,B150036,Montgomery,Old Columbia Pike,CO,4552.0,2.5,Old Columbia Pike-.20 Mi N Of Briggs Chaney Rd,Md 929c (back) To Md 198,South,3.0,C,8711.0,8632.0,9231.0,9152.0,11.1,56.78,48.72,51.28,24031701409,24031701414,24031,24031,141.31363995532155,1731.3247699181732,1,-76.95002448230386,39.08697725704744,https://maps.roads.maryland.gov/itms_public/?stationid=B150036,0.74,4.18,Urban,5.0,Major Collector,1.0,8620.0,9480.0,235.0,B,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True,8711.0,8632.0,9231.0,9152.0,8620.0,9480.0,3.0,1.0,4552.0,11.1,56.78,572,Census Tract 7014.09,24031701409,24031701414,"Montgomery County, MD","Montgomery County, MD",141.31363995532155,AADT_2018,daily vehicle trips whose OD path crosses this tract-pair boundary; direct adjacent OD only is stricter and will undercount through traffic
